Station,Year,Month,Day,Night,DayLimit,NightLimit
LUC06,2016,7,70,66,75,70
LUC06,2016,8,70,67,75,70
LUC06,2016,9,66,60,75,70
LUC06,2016,10,62,60,75,70
LUC06,2016,11,67,65,75,70
LUC06,2016,12,64,56,75,70
LUC07,2016,1,64,57,50,40
LUC07,2016,2,64,58,50,40
LUC07,2016,3,63,57,50,40
LUC07,2016,4,63,58,50,40
LUC07,2016,5,62,59,50,40
LUC07,2016,6,63,59,50,40
LUC07,2016,7,69,64,50,40
LUC07,2016,8,66,58,50,40
LUC07,2016,9,67,57,50,40
LUC07,2016,10,65,58,50,40
LUC07,2016,11,65,58,50,40
LUC07,2016,12,64,57,50,40
LUC08,2016,1,76,66,65,55
LUC08,2016,2,78,67,65,55
LUC08,2016,3,76,68,65,55
LUC08,2016,4,76,68,65,55
LUC08,2016,5,76,68,65,55
LUC08,2016,6,77,68,65,55
LUC08,2016,7,77,67,65,55
LUC08,2016,8,76,67,65,55
LUC08,2016,9,76,67,65,55
LUC08,2016,10,76,67,65,55
LUC08,2016,11,76,67,65,55
LUC08,2016,12,76,66,65,55
LUC09,2016,1,76,74,65,55
LUC09,2016,2,64,56,65,55
LUC09,2016,3,64,56,65,55
LUC09,2016,4,65,57,65,55
LUC09,2016,5,65,62,65,55
LUC09,2016,6,65,59,65,55
LUC09,2016,7,65,58,65,55
LUC09,2016,8,65,58,65,55
LUC09,2016,9,64,58,65,55
LUC09,2016,10,64,60,65,55
LUC09,2016,11,66,61,65,55
LUC09,2016,12,64,59,65,55
LUC10,2016,1,63,59,65,55
LUC10,2016,2,63,60,65,55
LUC10,2016,3,63,60,65,55
LUC10,2016,4,64,61,65,55
LUC10,2016,5,65,61,65,55
LUC10,2016,6,65,60,65,55
LUC10,2016,7,63,60,65,55
LUC10,2016,8,64,60,65,55
LUC10,2016,9,64,59,65,55
LUC10,2016,10,62,59,65,55
LUC10,2016,11,64,59,65,55
LUC10,2016,12,63,59,65,55
MUM01,2016,1,69,68,50,40
MUM01,2016,2,69,68,50,40
MUM01,2016,3,70,68,50,40
MUM01,2016,4,69,68,50,40
MUM01,2016,5,71,69,50,40
MUM01,2016,6,69,67,50,40
MUM01,2016,7,69,67,50,40
MUM01,2016,8,68,66,50,40
MUM01,2016,9,68,66,50,40
MUM01,2016,10,69,67,50,40
MUM01,2016,11,67,66,50,40
MUM01,2016,12,67,66,50,40
MUM02,2016,1,63,52,65,55
MUM02,2016,2,63,55,65,55
MUM02,2016,3,62,55,65,55
MUM02,2016,4,62,56,65,55
MUM02,2016,5,62,55,65,55
MUM02,2016,6,63,58,65,55
MUM02,2016,7,71,70,65,55
MUM02,2016,8,75,75,65,55
MUM02,2016,9,73,74,65,55
MUM02,2016,10,51,51,65,55
MUM02,2016,11,55,50,65,55
MUM02,2016,12,54,53,65,55
MUM03,2016,1,68,58,65,55
MUM03,2016,2,72,67,65,55
MUM03,2016,3,69,59,65,55
MUM03,2016,4,68,60,65,55
MUM03,2016,5,77,79,65,55
MUM03,2016,6,72,62,65,55
MUM03,2016,7,70,60,65,55
MUM03,2016,8,69,60,65,55
MUM03,2016,9,69,60,65,55
MUM03,2016,10,70,65,65,55
MUM03,2016,11,68,59,65,55
MUM03,2016,12,68,59,65,55
MUM04,2016,1,78,79,65,55
MUM04,2016,2,75,75,65,55
MUM04,2016,3,75,75,65,55
MUM04,2016,4,72,72,65,55
MUM04,2016,5,73,74,65,55
MUM04,2016,6,73,73,65,55
MUM04,2016,7,71,71,65,55
MUM04,2016,8,72,72,65,55
MUM04,2016,9,73,74,65,55
MUM04,2016,10,72,73,65,55
MUM04,2016,11,75,73,65,55
MUM04,2016,12,73,74,65,55
MUM05,2016,1,69,65,50,40
MUM05,2016,2,69,65,50,40
MUM05,2016,3,68,64,50,40
MUM05,2016,4,68,64,50,40
MUM05,2016,5,68,64,50,40
MUM05,2016,6,69,64,50,40
MUM05,2016,7,71,70,50,40
MUM05,2016,8,75,75,50,40
MUM05,2016,9,73,74,50,40
MUM05,2016,10,72,72,50,40
MUM05,2016,11,71,70,50,40
MUM05,2016,12,70,70,50,40
MUM06,2016,1,63,53,75,70
MUM06,2016,2,63,53,75,70
MUM06,2016,3,63,53,75,70
MUM06,2016,4,61,54,75,70
MUM06,2016,5,74,84,75,70
MUM06,2016,6,64,59,75,70
MUM06,2016,7,64,58,75,70
MUM06,2016,8,62,56,75,70
MUM06,2016,9,70,67,75,70
MUM06,2016,10,62,54,75,70
MUM06,2016,11,72,82,75,70
MUM06,2016,12,62,62,75,70
MUM07,2016,1,59,54,75,70
MUM07,2016,2,60,55,75,70
MUM07,2016,3,61,57,75,70
MUM07,2016,4,60,57,75,70
MUM07,2016,5,59,54,75,70
MUM07,2016,6,62,57,75,70
MUM07,2016,7,61,57,75,70
MUM07,2016,8,60,57,75,70
MUM07,2016,9,59,61,75,70
MUM07,2016,10,58,56,75,70
MUM07,2016,11,59,56,75,70
MUM07,2016,12,58,55,75,70
MUM08,2016,1,66,58,55,45
MUM08,2016,2,63,56,55,45
MUM08,2016,3,64,56,55,45
MUM08,2016,4,64,57,55,45
MUM08,2016,5,63,57,55,45
MUM08,2016,6,65,58,55,45
MUM08,2016,7,64,60,55,45
MUM08,2016,8,64,60,55,45
MUM08,2016,9,66,63,55,45
MUM08,2016,10,64,57,55,45
MUM08,2016,11,65,56,55,45
MUM08,2016,12,62,56,55,45
MUM09,2016,1,79,69,75,70
MUM09,2016,2,71,67,75,70
MUM09,2016,3,71,67,75,70
MUM09,2016,4,72,67,75,70
MUM09,2016,5,70,67,75,70
MUM09,2016,6,70,67,75,70
MUM09,2016,7,70,66,75,70
MUM09,2016,8,70,67,75,70
MUM09,2016,9,70,66,75,70
MUM09,2016,10,70,66,75,70
MUM09,2016,11,70,67,75,70
MUM09,2016,12,69,66,75,70
MUM10,2016,1,73,68,65,55
MUM10,2016,2,73,67,65,55
MUM10,2016,3,72,67,65,55
MUM10,2016,4,72,68,65,55
MUM10,2016,5,72,68,65,55
MUM10,2016,6,74,69,65,55
MUM10,2016,7,74,69,65,55
MUM10,2016,8,73,69,65,55
MUM10,2016,9,73,68,65,55
MUM10,2016,10,73,69,65,55
MUM10,2016,11,72,68,65,55
MUM10,2016,12,72,68,65,55
BEN01,2017,1,67,59,55,45
BEN01,2017,2,67,58,55,45
BEN01,2017,3,64,55,55,45
BEN01,2017,4,61,55,55,45
BEN01,2017,5,58,54,55,45
BEN01,2017,6,67,57,55,45
BEN01,2017,7,68,57,55,45
BEN01,2017,8,67,58,55,45
BEN01,2017,9,67,61,55,45
BEN01,2017,10,66,61,55,45
BEN01,2017,11,70,67,55,45
BEN01,2017,12,69,65,55,45
BEN02,2017,1,67,62,65,55
BEN02,2017,2,66,61,65,55
BEN02,2017,3,67,61,65,55
BEN02,2017,4,67,61,65,55
BEN02,2017,5,67,61,65,55
BEN02,2017,6,67,61,65,55
BEN02,2017,7,67,59,65,55
BEN02,2017,8,66,59,65,55
BEN02,2017,9,66,60,65,55
BEN02,2017,10,66,59,65,55
BEN02,2017,11,66,60,65,55
BEN02,2017,12,67,62,65,55
BEN03,2017,1,56,49,55,45
BEN03,2017,2,56,51,55,45
BEN03,2017,3,56,51,55,45
BEN03,2017,4,56,48,55,45
BEN03,2017,5,58,50,55,45
BEN03,2017,6,57,49,55,45
BEN03,2017,7,57,50,55,45
BEN03,2017,8,57,50,55,45
BEN03,2017,9,57,51,55,45
BEN03,2017,10,59,51,55,45
BEN03,2017,11,56,50,55,45
BEN03,2017,12,56,51,55,45
BEN04,2017,1,68,68,65,55
BEN04,2017,2,64,63,65,55
BEN04,2017,3,64,64,65,55
BEN04,2017,4,65,65,65,55
BEN04,2017,5,66,67,65,55
BEN04,2017,6,67,67,65,55
BEN04,2017,7,68,69,65,55
BEN04,2017,8,67,67,65,55
BEN04,2017,9,70,70,65,55
BEN04,2017,10,64,65,65,55
BEN04,2017,11,63,63,65,55
BEN04,2017,12,63,63,65,55
BEN05,2017,1,53,57,75,70
BEN05,2017,2,56,60,75,70
BEN05,2017,3,53,55,75,70
BEN05,2017,4,48,46,75,70
BEN05,2017,5,52,51,75,70
BEN05,2017,6,55,59,75,70
BEN05,2017,7,54,57,75,70
BEN05,2017,8,57,55,75,70
BEN05,2017,9,57,65,75,70
BEN05,2017,10,72,74,75,70
BEN05,2017,11,73,69,75,70
BEN05,2017,12,76,67,75,70
BEN06,2017,1,72,64,65,55
BEN06,2017,2,72,63,65,55
BEN06,2017,3,72,63,65,55
BEN06,2017,4,72,64,65,55
BEN06,2017,5,72,64,65,55
BEN06,2017,6,72,65,65,55
BEN06,2017,7,72,64,65,55
BEN06,2017,8,73,65,65,55
BEN06,2017,9,72,64,65,55
BEN06,2017,10,72,63,65,55
BEN06,2017,11,71,63,65,55
BEN06,2017,12,71,62,65,55
BEN07,2017,1,60,55,50,40
BEN07,2017,2,60,55,50,40
BEN07,2017,3,61,55,50,40
BEN07,2017,4,63,54,50,40
BEN07,2017,5,59,55,50,40
BEN07,2017,6,60,55,50,40
BEN07,2017,7,60,54,50,40
BEN07,2017,8,60,54,50,40
BEN07,2017,9,60,56,50,40
BEN07,2017,10,60,55,50,40
BEN07,2017,11,59,54,50,40
BEN07,2017,12,58,54,50,40
BEN08,2017,1,70,63,75,70
BEN08,2017,2,66,63,75,70
BEN08,2017,3,66,60,75,70
BEN08,2017,4,66,60,75,70
BEN08,2017,5,66,62,75,70
BEN08,2017,6,68,63,75,70
BEN08,2017,7,68,63,75,70
BEN08,2017,8,68,65,75,70
BEN08,2017,9,73,70,75,70
BEN08,2017,10,72,72,75,70
BEN08,2017,11,86,75,75,70
BEN08,2017,12,72,67,75,70
BEN09,2017,1,60,53,50,40
